# tri-to-quad-uv-map v1 profile=face uv_layer=UVMap uv_precision=4 joins=2116 source=Face.only result=Face.only.quad
u1,v1,u2,v2
0.4768,0.1267,0.4891,0.1326
0.46,0.1291,0.4769,0.1192
0.4889,0.1406,0.5,0.1507
0.4768,0.1267,0.4895,0.1188
0.4891,0.1326,0.5,0.1403
0.4136,0.1387,0.4387,0.123
0.46,0.1291,0.4763,0.1341
0.4761,0.1426,0.4891,0.1512
0.4895,0.189,0.5,0.2042
0.4163,0.1507,0.439,0.1331
0.4598,0.138,0.4761,0.1426
0.4163,0.1507,0.4412,0.1543
0.2254,0.2244,0.2272,0.1838
0.4766,0.2371,0.4882,0.232
0.4894,0.1632,0.5,0.175
0.3918,0.1589,0.4136,0.1387
0.4601,0.1474,0.4767,0.1533
0.4397,0.1437,0.4601,0.1474
0.3353,0.1633,0.3539,0.1372
0.4781,0.1902,0.489,0.2044
0.4615,0.1578,0.4776,0.1652
0.4519,0.2101,0.4647,0.2227
0.3684,0.1682,0.3869,0.1457
0.2766,0.1909,0.2918,0.1557
0.4412,0.1543,0.4615,0.1578
0.3446,0.1795,0.3615,0.1535
0.3191,0.1939,0.3353,0.1633
0.4196,0.162,0.4437,0.1644
0.397,0.1711,0.4163,0.1507
0.3823,0.1943,0.4084,0.1934
0.3314,0.2096,0.3624,0.2077
0.3774,0.2552,0.3795,0.2307
0.3624,0.2077,0.3893,0.2058
0.4278,0.1828,0.4487,0.1847
0.3795,0.2307,0.3893,0.2058
0.397,0.1711,0.4237,0.1727
0.4437,0.1644,0.4631,0.1687
0.4386,0.2862,0.4535,0.3014
0.3549,0.2352,0.3624,0.2077
0.4038,0.2242,0.4135,0.2025
0.4487,0.1847,0.4651,0.1924
0.4631,0.1687,0.4781,0.1771
0.325,0.2399,0.3549,0.2352
0.3074,0.2563,0.3395,0.2512
0.3906,0.2414,0.3958,0.2158
0.4027,0.1827,0.4278,0.1828
0.4464,0.1744,0.4644,0.18
0.4776,0.1652,0.4896,0.1755
0.2896,0.2432,0.2914,0.2732
0.2896,0.2432,0.2937,0.21
0.3404,0.2756,0.3467,0.2982
0.4237,0.1727,0.4464,0.1744
0.4883,0.2265,0.5,0.2319
0.5,0.2042,0.5105,0.189
0.3532,0.2605,0.3549,0.2352
0.3658,0.2455,0.3712,0.2199
0.3467,0.2982,0.3568,0.319
0.511,0.2044,0.5219,0.1902
0.5225,0.2052,0.5349,0.1924
0.535,0.207,0.5494,0.1963
0.5494,0.1963,0.5686,0.1922
0.5664,0.2324,0.569,0.2376
0.5451,0.2378,0.5528,0.2416
0.5578,0.2285,0.5643,0.2345
0.5352,0.2279,0.5457,0.2339
0.5643,0.2345,0.5662,0.2389
0.547,0.2252,0.5564,0.2318
0.5234,0.2212,0.535,0.207
0.535,0.2329,0.5451,0.2378
0.5116,0.2207,0.5225,0.2052
0.5235,0.2269,0.5353,0.2227
0.5,0.2208,0.511,0.2044
0.5,0.2265,0.5116,0.2207
0.5117,0.2265,0.5234,0.2212
0.4896,0.1755,0.5,0.1886
0.4884,0.2207,0.5,0.2265
0.4781,0.1771,0.4895,0.189
0.4644,0.18,0.4781,0.1902
0.4536,0.2296,0.4647,0.2227
0.4651,0.1924,0.4775,0.2052
0.4349,0.2024,0.4519,0.2101
0.5234,0.2371,0.5344,0.2416
0.5118,0.232,0.5235,0.2269
0.5,0.2369,0.5117,0.2416
0.5347,0.2374,0.5444,0.2416
0.5464,0.2296,0.5552,0.2351
0.554,0.2384,0.5587,0.2417
0.5605,0.2392,0.5614,0.242
0.5623,0.2367,0.5637,0.2404
0.5554,0.2493,0.561,0.2452
0.5646,0.242,0.5669,0.2448
0.5682,0.2529,0.57,0.246
0.565,0.2642,0.5682,0.2529
0.5565,0.2767,0.565,0.2642
0.5241,0.2713,0.5405,0.2801
0.562,0.2423,0.5641,0.2437
0.562,0.2423,0.5637,0.2404
0.5457,0.2339,0.554,0.2384
0.5235,0.2269,0.535,0.2329
0.5118,0.232,0.5234,0.2371
0.561,0.2452,0.5614,0.2427
0.5,0.2319,0.5117,0.2265
0.489,0.2044,0.5,0.2208
0.4883,0.2416,0.5,0.2369
0.4765,0.2269,0.4882,0.232
0.5646,0.242,0.5662,0.2389
0.5541,0.2462,0.5587,0.243
0.4768,0.2416,0.4882,0.2369
0.4653,0.2374,0.4765,0.2323
0.5657,0.2502,0.5669,0.2448
0.5633,0.2476,0.5641,0.2437
0.5675,0.2417,0.57,0.246
0.5452,0.2504,0.557,0.2528
0.5448,0.2467,0.5528,0.2431
0.5345,0.2512,0.5459,0.2543
0.4548,0.2504,0.4656,0.2471
0.5459,0.2543,0.5586,0.2563
0.5353,0.2227,0.5464,0.2296
0.5118,0.2369,0.5232,0.2416
0.5377,0.2698,0.5466,0.2583
0.5344,0.2471,0.5452,0.2504
0.5232,0.2431,0.5344,0.2471
0.5117,0.2476,0.5233,0.2517
0.5344,0.2431,0.5448,0.2467
0.5,0.2476,0.5117,0.252
0.5233,0.2474,0.5345,0.2512
0.5117,0.252,0.5231,0.2561
0.5516,0.2675,0.5586,0.2563
0.5241,0.2713,0.5347,0.2597
0.5231,0.2561,0.5347,0.2597
0.5233,0.2517,0.5346,0.2554
0.5116,0.2564,0.5229,0.2605
0.5,0.2521,0.5116,0.2564
0.5114,0.2607,0.5241,0.2713
0.5118,0.2722,0.5252,0.2824
0.512,0.2834,0.526,0.2939
0.5,0.2564,0.5114,0.2607
0.4883,0.252,0.5,0.2476
0.5,0.2319,0.5118,0.2369
0.4882,0.2722,0.5,0.2607
0.4744,0.3073,0.4774,0.3221
0.5113,0.3044,0.526,0.2939
0.5,0.2431,0.5117,0.2476
0.4886,0.2607,0.5,0.2564
0.4767,0.2474,0.4883,0.2431
0.4656,0.2416,0.4766,0.2371
0.5,0.2935,0.512,0.2834
0.4882,0.2369,0.5,0.2319
0.4767,0.2517,0.4883,0.2476
0.4656,0.2471,0.4768,0.2431
0.4541,0.2543,0.4655,0.2512
0.4446,0.2493,0.4552,0.2467
0.5,0.2725,0.512,0.2834
0.4769,0.2561,0.4883,0.252
0.4655,0.2512,0.4767,0.2474
0.4552,0.2467,0.4656,0.2431
0.439,0.2452,0.4446,0.2493
0.4654,0.2554,0.4767,0.2517
0.4771,0.2605,0.4884,0.2564
0.4653,0.2597,0.4769,0.2561
0.4534,0.2583,0.4654,0.2554
0.443,0.2528,0.4548,0.2504
0.4367,0.2476,0.443,0.2528
0.4414,0.2563,0.4541,0.2543
0.4331,0.2448,0.4354,0.242
0.4386,0.2427,0.439,0.2452
0.4343,0.2502,0.4414,0.2563
0.4331,0.2448,0.4343,0.2502
0.4472,0.2431,0.4552,0.2467
0.4336,0.2959,0.4487,0.3108
0.4318,0.2529,0.435,0.2642
0.43,0.246,0.4318,0.2529
0.431,0.2376,0.4325,0.2417
0.4534,0.2583,0.4623,0.2698
0.4653,0.2597,0.4759,0.2713
0.435,0.2642,0.4435,0.2767
0.4338,0.2389,0.4354,0.242
0.4363,0.2404,0.4377,0.2367
0.4395,0.2392,0.4448,0.2351
0.4359,0.2437,0.438,0.2423
0.4338,0.2389,0.4357,0.2345
0.4377,0.2367,0.4436,0.2318
0.4448,0.2351,0.4536,0.2296
0.4556,0.2416,0.4653,0.2374
0.465,0.2329,0.4765,0.2269
0.4766,0.2212,0.4883,0.2265
0.4647,0.2227,0.4765,0.2269
0.4549,0.2378,0.465,0.2329
0.465,0.207,0.4766,0.2212
0.4543,0.2339,0.4648,0.2279
0.4436,0.2318,0.453,0.2252
0.4506,0.1963,0.465,0.207
0.4357,0.2345,0.4422,0.2285
0.4472,0.2416,0.4549,0.2378
0.4385,0.2149,0.453,0.2252
0.431,0.2376,0.4336,0.2324
0.4336,0.2324,0.4385,0.2149
0.446,0.2384,0.4543,0.2339
0.4084,0.1934,0.4314,0.1922
0.3752,0.1816,0.4027,0.1827
0.43,0.246,0.4325,0.2417
0.419,0.2115,0.4385,0.2149
0.4259,0.2216,0.4281,0.2364
0.4135,0.2025,0.4349,0.2024
0.4151,0.2307,0.419,0.2115
0.4151,0.2307,0.4259,0.2411
0.4363,0.2404,0.438,0.2423
0.3893,0.2058,0.4135,0.2025
0.4038,0.2242,0.4097,0.2409
0.4269,0.2472,0.4293,0.2414
0.4281,0.2364,0.4293,0.2414
0.4231,0.259,0.4269,0.2472
0.4012,0.2561,0.4097,0.2409
0.4359,0.2437,0.4367,0.2476
0.4413,0.243,0.4459,0.2462
0.4099,0.0724,0.4493,0.0564
0.3535,0.1943,0.3823,0.1943
0.3535,0.1943,0.3684,0.1682
0.4135,0.2507,0.4259,0.2411
0.4414,0.2563,0.4484,0.2675
0.4231,0.259,0.4285,0.2723
0.4135,0.2507,0.4145,0.2659
0.3314,0.2096,0.3446,0.1795
0.3098,0.2263,0.3434,0.2233
0.4285,0.2723,0.4386,0.2862
0.4484,0.2675,0.4595,0.2801
0.4012,0.2561,0.4063,0.2744
0.4145,0.2659,0.4219,0.281
0.3658,0.2455,0.3671,0.2688
0.3098,0.2263,0.3191,0.1939
0.4063,0.2744,0.4154,0.2905
0.3774,0.2552,0.3822,0.277
0.4219,0.281,0.4336,0.2959
0.3532,0.2605,0.3567,0.2831
0.3671,0.2688,0.3734,0.29
0.409,0.3012,0.4229,0.317
0.3822,0.277,0.3908,0.2961
0.3984,0.2845,0.409,0.3012
0.4283,0.3059,0.4434,0.3208
0.3649,0.3041,0.3764,0.3232
0.2785,0.2913,0.31,0.2831
0.2896,0.2432,0.325,0.2399
0.3568,0.319,0.3702,0.3379
0.4028,0.3133,0.4178,0.3303
0.3734,0.29,0.3835,0.3091
0.3498,0.3342,0.3653,0.3523
0.3764,0.3232,0.3915,0.3414
0.31,0.2831,0.3182,0.308
0.3033,0.3412,0.3195,0.3602
0.2894,0.3184,0.3033,0.3412
0.3915,0.3414,0.4093,0.358
0.3752,0.1816,0.3918,0.1589
0.324,0.3456,0.3404,0.3633
0.3298,0.3299,0.3445,0.3492
0.3195,0.3602,0.337,0.3758
0.2604,0.3271,0.2765,0.3512
0.3404,0.3633,0.3584,0.378
0.3376,0.314,0.3498,0.3342
0.3702,0.3379,0.3872,0.3553
0.3653,0.3523,0.3836,0.3685
0.3615,0.3659,0.3806,0.3805
0.4229,0.317,0.4386,0.3333
0.2702,0.2268,0.2716,0.2606
0.3395,0.2512,0.3404,0.2756
0.4435,0.2767,0.4568,0.2909
0.4132,0.3444,0.431,0.3601
0.4032,0.3832,0.422,0.3996
0.152,0.4837,0.1837,0.5171
0.3908,0.2961,0.4028,0.3133
0.4154,0.2905,0.4283,0.3059
0.3911,0.2653,0.3984,0.2845
0.3836,0.3685,0.4032,0.3832
0.3906,0.2414,0.3911,0.2653
0.4595,0.2801,0.4759,0.2713
0.4568,0.2909,0.4748,0.2824
0.4759,0.2713,0.4886,0.2607
0.4884,0.2564,0.5,0.2521
0.4748,0.2824,0.4882,0.2722
0.4883,0.2476,0.5,0.2431
0.5,0.2607,0.5118,0.2722
0.488,0.2834,0.5,0.2725
0.488,0.2834,0.5,0.2935
0.474,0.2939,0.488,0.2834
0.4535,0.3014,0.474,0.2939
0.4535,0.3014,0.4664,0.3161
0.4487,0.3108,0.4612,0.3248
0.4434,0.3208,0.4566,0.3362
0.4386,0.3333,0.453,0.349
0.4505,0.3619,0.4667,0.3513
0.4487,0.375,0.4662,0.364
0.4566,0.3362,0.4667,0.3513
0.4612,0.3248,0.4691,0.3394
0.4664,0.3161,0.4728,0.3293
0.4344,0.3468,0.4505,0.3619
0.4487,0.375,0.4651,0.3897
0.4662,0.364,0.4769,0.3533
0.4661,0.3769,0.4765,0.3642
0.4691,0.3394,0.4769,0.3533
0.474,0.2939,0.4887,0.3044
0.4728,0.3293,0.4781,0.3427
0.431,0.3601,0.4487,0.375
0.4282,0.3731,0.4469,0.3883
0.4879,0.2941,0.5,0.3031
0.4774,0.3221,0.4805,0.3339
0.4178,0.3303,0.4344,0.3468
0.4833,0.3173,0.4839,0.3282
0.4003,0.3956,0.4149,0.4149
0.337,0.3758,0.3562,0.3893
0.3806,0.3805,0.4003,0.3956
0.2936,0.3843,0.3157,0.3733
0.2828,0.406,0.2936,0.3843
0.3584,0.378,0.3781,0.3921
0.3177,0.3981,0.3352,0.3872
0.2591,0.4092,0.2828,0.406
0.2964,0.4267,0.3056,0.4128
0.2988,0.3997,0.3145,0.3857
0.3746,0.4138,0.3968,0.4088
0.3056,0.4128,0.3177,0.3981
0.3222,0.4086,0.336,0.3984
0.3,0.4296,0.3099,0.4195
0.2747,0.4431,0.2874,0.4356
0.3404,0.4139,0.3549,0.4098
0.2731,0.4196,0.2912,0.4201
0.3127,0.4232,0.3253,0.4149
0.2599,0.4583,0.2656,0.4745
0.2436,0.5036,0.264,0.4988
0.2676,0.459,0.2714,0.4727
0.2463,0.4836,0.2688,0.4909
0.2529,0.4331,0.2599,0.4583
0.2552,0.5428,0.2745,0.5323
0.2531,0.5585,0.2716,0.5461
0.2736,0.4598,0.2768,0.4714
0.2831,0.4795,0.2911,0.4901
0.2851,0.4489,0.2874,0.4356
0.2665,0.438,0.2676,0.459
0.2817,0.4302,0.2964,0.4267
0.2788,0.4605,0.2805,0.4465
0.2915,0.4384,0.2964,0.4267
0.2736,0.4598,0.2747,0.4431
0.2768,0.4714,0.2786,0.4826
0.3099,0.4195,0.3222,0.4086
0.2714,0.4727,0.2739,0.4862
0.2308,0.4306,0.2468,0.4577
0.2944,0.486,0.3049,0.4962
0.2611,0.6852,0.2776,0.681
0.3562,0.4156,0.3746,0.4138
0.3277,0.4193,0.3404,0.4139
0.3429,0.4182,0.3562,0.4156
0.3075,0.4916,0.3204,0.5005
0.2911,0.4901,0.3024,0.5014
0.2676,0.5747,0.2853,0.5888
0.2809,0.5087,0.2999,0.5078
0.39,0.4252,0.3968,0.4349
0.3738,0.4194,0.3932,0.4197
0.3223,0.4958,0.3383,0.5027
0.3562,0.4156,0.3735,0.4229
0.3392,0.4979,0.3566,0.5019
0.3932,0.4197,0.4015,0.433
0.3381,0.4078,0.355,0.4005
0.3968,0.4088,0.4072,0.4276
0.355,0.4005,0.3781,0.3921
0.3738,0.4194,0.3869,0.4281
0.4072,0.4276,0.408,0.4423
0.3968,0.4349,0.408,0.4423
0.3549,0.4098,0.3761,0.4039
0.4072,0.4276,0.4273,0.4215
0.3781,0.3921,0.3968,0.4088
0.4177,0.4389,0.4362,0.428
0.422,0.3996,0.4273,0.4215
0.3874,0.5513,0.4148,0.5569
0.404,0.4522,0.408,0.4423
0.4014,0.4625,0.4094,0.4527
0.3854,0.4854,0.3988,0.4774
0.4362,0.428,0.444,0.4052
0.4362,0.428,0.4451,0.441
0.3878,0.4893,0.4036,0.4817
0.408,0.4423,0.4169,0.454
0.3952,0.4744,0.4062,0.4644
0.4596,0.4416,0.4702,0.4661
0.4062,0.4644,0.4169,0.454
0.3905,0.4944,0.4104,0.4884
0.2656,0.4745,0.2688,0.4909
0.3988,0.4774,0.4127,0.4673
0.4169,0.454,0.4318,0.4418
0.4127,0.4673,0.4283,0.4565
0.4482,0.4238,0.4596,0.4416
0.3721,0.4931,0.3878,0.4893
0.3563,0.4973,0.3734,0.4975
0.3569,0.5074,0.3763,0.5105
0.3984,0.5103,0.4104,0.4884
0.31,0.5602,0.3333,0.5702
0.3734,0.4975,0.3905,0.4944
0.357,0.5145,0.3781,0.5187
0.2868,0.5736,0.3077,0.5861
0.4029,0.5173,0.4185,0.4961
0.3748,0.5029,0.3942,0.5021
0.4036,0.4817,0.4226,0.4723
0.3383,0.5027,0.3569,0.5074
0.3204,0.5005,0.3374,0.5081
0.3347,0.5401,0.3589,0.5468
0.3374,0.5081,0.357,0.5145
0.3049,0.4962,0.3186,0.5058
0.3763,0.5105,0.3984,0.5103
0.3577,0.5303,0.3822,0.5334
0.3186,0.5058,0.3365,0.5148
0.3024,0.5014,0.3169,0.5123
0.3365,0.5148,0.3572,0.5224
0.4069,0.5245,0.4268,0.5029
0.2999,0.5078,0.3153,0.5201
0.2776,0.5195,0.2975,0.5157
0.3169,0.5123,0.3357,0.5226
0.3566,0.5019,0.3748,0.5029
0.38,0.5261,0.3984,0.5103
0.3333,0.5702,0.3616,0.5817
0.3077,0.5861,0.3326,0.6019
0.2903,0.5483,0.31,0.5602
0.2745,0.5323,0.295,0.5254
0.295,0.5254,0.3125,0.5393
0.3088,0.5718,0.3329,0.584
0.3343,0.5492,0.3596,0.5564
0.2745,0.5323,0.2903,0.5483
0.2776,0.681,0.3,0.6567
0.3125,0.5393,0.3343,0.5492
0.3589,0.5468,0.3874,0.5513
0.3338,0.559,0.3606,0.5677
0.3572,0.5224,0.38,0.5261
0.3352,0.5311,0.3583,0.5384
0.3619,0.6217,0.3944,0.6493
0.3112,0.5494,0.3338,0.559
0.295,0.5254,0.3153,0.5201
0.2716,0.5461,0.2884,0.5608
0.3329,0.584,0.3624,0.599
0.3138,0.5293,0.3347,0.5401
0.2853,0.5888,0.3065,0.6049
0.2693,0.5603,0.2868,0.5736
0.2786,0.4826,0.2878,0.4949
0.3624,0.599,0.3962,0.6186
0.3,0.6567,0.3215,0.6854
0.2926,0.5365,0.3112,0.5494
0.2681,0.6756,0.2806,0.6573
0.2515,0.5745,0.2662,0.5913
0.2081,0.5944,0.2335,0.5732
0.3326,0.6019,0.3619,0.6217
0.2096,0.6219,0.2329,0.5935
0.2096,0.6219,0.2355,0.645
0.2505,0.5927,0.2648,0.6123
0.2662,0.5913,0.2837,0.6086
0.2884,0.5608,0.3088,0.5718
0.3153,0.5201,0.3352,0.5311
0.331,0.625,0.3591,0.652
0.2333,0.6182,0.2506,0.6398
0.2137,0.6514,0.2405,0.672
0.2498,0.6152,0.2644,0.6355
0.2648,0.6123,0.2821,0.6318
0.2837,0.6086,0.3042,0.6284
0.3065,0.6049,0.331,0.625
0.264,0.4988,0.2844,0.5007
0.2355,0.645,0.2542,0.6644
0.2821,0.6318,0.3,0.6567
0.2515,0.5745,0.2693,0.5603
0.2543,0.7749,0.3002,0.7633
0.2405,0.672,0.2611,0.6852
0.2209,0.6802,0.249,0.696
0.3215,0.6854,0.3502,0.7139
0.1872,0.6589,0.2209,0.6802
0.3042,0.6284,0.3269,0.6547
0.249,0.696,0.2716,0.6984
0.3616,0.5817,0.391,0.5636
0.3549,0.6845,0.3879,0.7153
0.0892,0.3536,0.1304,0.3887
0.2291,0.7492,0.2695,0.7501
0.3446,0.7425,0.3879,0.7153
0.1581,0.6673,0.1811,0.6266
0.129,0.7636,0.1837,0.787
0.3282,0.804,0.3782,0.779
0.2618,0.7138,0.289,0.7064
0.3373,0.7724,0.3836,0.7469
0.274,0.8219,0.3282,0.804
0.129,0.7636,0.1333,0.8263
0.289,0.7064,0.3215,0.6854
0.2812,0.7267,0.3162,0.7112
0.2105,0.7193,0.2474,0.7309
0.1588,0.8066,0.2167,0.8238
0.1333,0.8263,0.1964,0.8474
0.2167,0.8238,0.274,0.8219
0.1964,0.8474,0.2579,0.8514
0.1858,0.7327,0.2291,0.7492
0.2474,0.7309,0.2812,0.7267
0.1964,0.8474,0.2225,0.9075
0.274,0.8219,0.3042,0.8719
0.2579,0.8514,0.289,0.9046
0.3172,0.8377,0.352,0.8877
0.3172,0.8377,0.3714,0.8129
0.2695,0.7501,0.3096,0.736
0.2405,0.8797,0.2727,0.9366
0.289,0.9046,0.3259,0.9582
0.352,0.8877,0.3916,0.9365
0.2363,0.7996,0.2883,0.7923
0.3042,0.8719,0.3394,0.9234
0.3626,0.85,0.4008,0.8989
0.3394,0.9234,0.3818,0.9728
0.4581,0.8232,0.5,0.7866
0.3916,0.9365,0.4403,0.981
0.3626,0.85,0.4155,0.8193
0.2075,0.7679,0.2543,0.7749
0.2883,0.7923,0.3373,0.7724
0.3002,0.7633,0.3446,0.7425
0.3096,0.736,0.3502,0.7139
0.3879,0.7153,0.4238,0.7495
0.3914,0.6832,0.4265,0.7157
0.3782,0.779,0.4238,0.7495
0.3714,0.8129,0.4203,0.7835
0.2716,0.6984,0.2946,0.6845
0.3357,0.5226,0.3577,0.5303
0.3269,0.6547,0.3549,0.6845
0.3606,0.5677,0.3874,0.5513
0.3944,0.6493,0.4287,0.6817
0.4155,0.8193,0.4606,0.7859
0.4203,0.7835,0.4623,0.7506
0.4089,0.8588,0.4581,0.8232
0.4636,0.7154,0.5,0.7507
0.3616,0.5817,0.3961,0.5959
0.4647,0.6804,0.5,0.7151
0.3962,0.6186,0.4306,0.647
0.4265,0.7157,0.4623,0.7506
0.4089,0.8588,0.4503,0.9057
0.3591,0.652,0.3914,0.6832
0.3961,0.5959,0.4316,0.616
0.4287,0.6817,0.4636,0.7154
0.3583,0.5384,0.3845,0.5416
0.3944,0.5784,0.4314,0.5932
0.4659,0.5916,0.5,0.6139
0.4306,0.647,0.4647,0.6804
0.3944,0.5784,0.4148,0.5569
0.431,0.5718,0.4321,0.5489
0.3845,0.5416,0.4131,0.5444
0.4787,0.512,0.5,0.5311
0.4316,0.616,0.4656,0.6454
0.3822,0.5334,0.41,0.5335
0.4656,0.6454,0.5,0.6799
0.4314,0.5932,0.4661,0.6144
0.433,0.536,0.4482,0.5506
0.4329,0.5111,0.4464,0.4843
0.3822,0.5334,0.4029,0.5173
0.4131,0.5444,0.4321,0.5489
0.4464,0.4843,0.4702,0.4661
0.4329,0.5111,0.4569,0.5141
0.4069,0.5245,0.434,0.5229
0.431,0.5718,0.4659,0.5916
0.41,0.5335,0.433,0.536
0.4185,0.4961,0.4226,0.4723
0.4226,0.4723,0.4419,0.4597
0.4268,0.5029,0.4343,0.4784
0.434,0.5229,0.4517,0.5319
0.4482,0.5506,0.4667,0.5722
0.4318,0.4418,0.4419,0.4597
0.4517,0.5319,0.4702,0.5514
0.4419,0.4597,0.4464,0.4843
0.4451,0.441,0.4559,0.4632
0.4569,0.5141,0.4748,0.5308
0.462,0.4216,0.4741,0.4425
0.4469,0.3883,0.4635,0.4041
0.4607,0.493,0.4787,0.512
0.444,0.4052,0.462,0.4216
0.4258,0.3859,0.444,0.4052
0.4702,0.4661,0.4821,0.4919
0.4766,0.4218,0.4873,0.443
0.4651,0.3897,0.4784,0.4043
0.4741,0.4425,0.485,0.4676
0.4635,0.4041,0.4766,0.4218
0.4781,0.3427,0.4848,0.3544
0.4798,0.3906,0.49,0.4046
0.4833,0.3173,0.4887,0.3044
0.4805,0.3339,0.4855,0.3459
0.4798,0.3906,0.492,0.3792
0.4784,0.4043,0.4889,0.422
0.4769,0.3533,0.4841,0.3628
0.4839,0.3282,0.4867,0.3385
0.4887,0.3659,0.4956,0.3574
0.4915,0.3484,0.4956,0.3574
0.4661,0.3769,0.4798,0.3906
0.4819,0.3771,0.4841,0.3628
0.4884,0.3248,0.4886,0.3337
0.4855,0.3459,0.4907,0.3567
0.4887,0.3659,0.492,0.3792
0.4841,0.3628,0.4907,0.3567
0.4914,0.3313,0.4939,0.3233
0.4923,0.3379,0.4961,0.3436
0.492,0.3792,0.5,0.391
0.4939,0.3676,0.5,0.3791
0.4956,0.3574,0.5,0.3676
0.4961,0.3494,0.5,0.3574
0.4961,0.3494,0.5,0.3439
0.4821,0.4919,0.5,0.5125
0.4873,0.443,0.5,0.468
0.49,0.4046,0.5,0.4221
0.4909,0.3909,0.5,0.4047
0.485,0.4676,0.5,0.4926
0.4702,0.5514,0.5,0.5718
0.4889,0.422,0.5,0.4432
0.4667,0.5722,0.5,0.5911
0.4748,0.5308,0.5,0.5513
0.4661,0.6144,0.5,0.6448
0.5,0.4926,0.515,0.4676
0.5,0.5125,0.5179,0.4919
0.5,0.5311,0.5213,0.512
0.5,0.5513,0.5252,0.5308
0.5,0.5718,0.5298,0.5514
0.5,0.5911,0.5333,0.5722
0.5,0.6139,0.5341,0.5916
0.5,0.468,0.5127,0.443
0.5,0.6448,0.5339,0.6144
0.5,0.4432,0.5111,0.422
0.5,0.6799,0.5344,0.6454
0.5,0.4221,0.51,0.4046
0.5,0.7151,0.5353,0.6804
0.5,0.4047,0.5091,0.3909
0.5,0.391,0.508,0.3792
0.5,0.3791,0.5061,0.3676
0.5111,0.422,0.5216,0.4043
0.51,0.4046,0.5202,0.3906
0.5127,0.443,0.5234,0.4218
0.515,0.4676,0.5259,0.4425
0.5,0.3676,0.5044,0.3574
0.5,0.3574,0.5039,0.3494
0.5159,0.3628,0.5181,0.3771
0.5093,0.3567,0.5159,0.3628
0.5179,0.4919,0.5298,0.4661
0.5213,0.512,0.5393,0.493
0.5252,0.5308,0.5431,0.5141
0.5298,0.5514,0.5483,0.5319
0.5333,0.5722,0.5518,0.5506
0.5341,0.5916,0.569,0.5718
0.5339,0.6144,0.5686,0.5932
0.5344,0.6454,0.5684,0.616
0.5353,0.6804,0.5694,0.647
0.5364,0.7154,0.5713,0.6817
0.5377,0.7506,0.5735,0.7157
0.5518,0.5506,0.567,0.536
0.5679,0.5489,0.569,0.5718
0.5679,0.5489,0.5869,0.5444
0.5483,0.5319,0.566,0.5229
0.5657,0.4784,0.5732,0.5029
0.5531,0.3883,0.5718,0.3731
0.567,0.536,0.59,0.5335
0.5431,0.5141,0.5671,0.5111
0.566,0.5229,0.5931,0.5245
0.6923,0.5861,0.7132,0.5736
0.5684,0.616,0.6039,0.5959
0.6381,0.6217,0.6674,0.6019
0.6056,0.6493,0.6381,0.6217
0.6086,0.6832,0.6409,0.652
0.6404,0.5564,0.6657,0.5492
0.705,0.5254,0.7255,0.5323
0.69,0.5602,0.7097,0.5483
0.5852,0.5569,0.6056,0.5784
0.7338,0.5913,0.7485,0.5745
0.5686,0.5932,0.6056,0.5784
0.5852,0.5569,0.6126,0.5513
0.7356,0.6355,0.7502,0.6152
0.6409,0.652,0.669,0.625
0.5869,0.5444,0.6155,0.5416
0.59,0.5335,0.6178,0.5334
0.6674,0.6019,0.6923,0.5861
0.6671,0.584,0.6912,0.5718
0.6126,0.5513,0.6394,0.5677
0.6662,0.559,0.6888,0.5494
0.6038,0.6186,0.6376,0.599
0.6155,0.5416,0.6417,0.5384
0.6417,0.5384,0.6648,0.5311
0.6875,0.5393,0.705,0.5254
0.6912,0.5718,0.7116,0.5608
0.7147,0.5888,0.7324,0.5747
0.6126,0.5513,0.6411,0.5468
0.7097,0.5483,0.7255,0.5323
0.5971,0.5173,0.6178,0.5334
0.6039,0.5959,0.6384,0.5817
0.7116,0.5608,0.7284,0.5461
0.6657,0.5492,0.6875,0.5393
0.6653,0.5401,0.6862,0.5293
0.6643,0.5226,0.6831,0.5123
0.6847,0.5201,0.7001,0.5078
0.7132,0.5736,0.7307,0.5603
0.7422,0.5271,0.7629,0.5368
0.7395,0.5117,0.7601,0.5193
0.6384,0.5817,0.6667,0.5702
0.7284,0.5461,0.7469,0.5585
0.6428,0.5224,0.6635,0.5148
0.7307,0.5603,0.7485,0.5745
0.6252,0.5029,0.6434,0.5019
0.609,0.5636,0.6384,0.5817
0.7163,0.6086,0.7338,0.5913
0.7338,0.659,0.7494,0.6398
0.7194,0.6573,0.7319,0.6756
0.6785,0.6854,0.7,0.6567
0.7,0.6567,0.7224,0.681
0.5377,0.7506,0.5797,0.7835
0.7352,0.6123,0.7495,0.5927
0.7645,0.645,0.7904,0.6219
0.5694,0.647,0.6038,0.6186
0.7305,0.7501,0.7709,0.7492
0.6838,0.7112,0.7188,0.7267
0.6084,0.9365,0.648,0.8877
0.7665,0.5732,0.7919,0.5944
0.7469,0.5585,0.7665,0.5732
0.7448,0.5428,0.765,0.5551
0.6411,0.5468,0.6653,0.5401
0.6785,0.6854,0.711,0.7064
0.6451,0.6845,0.6731,0.6547
0.7595,0.672,0.7863,0.6514
0.6958,0.6284,0.7163,0.6086
0.7671,0.5935,0.7904,0.6219
0.7494,0.6398,0.7667,0.6182
0.6935,0.6049,0.7147,0.5888
